,artist,genre,lyric,title
1802, 주호  ,포크 블루스,"오늘따라 더 보고 싶어서 너와 찾던 노을 진 저녁 벤치에 앉아 나를 보던 빛나던 눈빛 기억나서 한참을 내 안에 그댈 그리네요 혼자란 게 익숙하지 않아 우리가 왜 상처만 주고 돌아섰을까 함께 걷던 시화골목도 대반동 해변도 변한 건 하나도 없는데 가지 마 가지 마 그 말 한마디 못한 사람 내 맘 아플까 그 말 아꼈던 사람 그리워 그리워 떠난 그대의 마지막 그 미소가 너무 그리워 오늘도 나 그댈 떠올리다 미안하단 말 한마디가 내내 맴돌아 이제 와서 후회해 봐도 소용없다는 걸 알면서 보고파 지네요 가지 마 가지 마 그 말 한마디 못한 사람 내 맘 아플까 그 말 아꼈던 사람 그리워 그리워 떠난 그대의 마지막 그 미소가 너무 그리워 가지 마 가지 마 이제 떠나간 나의 사랑 보고 싶어도 보지 못하는 사람 그리워 그리워 내게 남겨진 그대의 빈자리가 너무 그리워 
",  그리워          
1803, 최보통  ,포크 블루스,"푸른 달이 뜨는 새벽 작은 마음을 담아서 그대에게 나는 편지를 써요 무슨 말을 해야할까 어지러운 내 마음처럼 망설이는 단어들 속 나는 갇혀 어설픈 문장들을 겹쳐보다가 이 마음이 닿을까 내 마음을 알까 푸른 달이 불러주는 이 글들에 내 마음이 실릴까 너는 그걸 알까 두렵기만 한 말들 아프기만 한 사랑 흘러가버린 시간 안타깝게 멈춰 버린 마음 조용하게 불러보는 이 노래가 너에게 들릴까 네게 닿을까 아쉽게만 울고 있는 내 마음을 너에게 보내요 너에게만 드려요 푸른 달이 뜨는 새벽 작은 마음을 담아서 그대에게 나는 편지를 써요 
",  편지를 써요  푸른 달이 뜨는 새벽           
1804, 유명 UM    ,포크 블루스,"Once had believed love is all false And I stuck in your skin all spin who ever knew And I think kind of cool now-self Gonna take this fancy bestie forever long When I say get ride Baby tell me your line Add castanets tambourines with ride And I’ll take my life Baby tell me you are mine End happily ever after we for long Don’t think I’m a lying masked man You’re gonna get that luxuries gold and stars whatever you want Your talk is my world’s law Long live the queen lord gonna rule so wise When I say get ride Baby tell me your line Add castanets tambourines with ride And I’ll take my life Baby tell me you are mine End Happily ever after we for long Baby I’m here when you stumble Here sing I never leave Don’t ever worry Stick with me as alone Please don’t go till I sleep in love love forever When I say get ride Tell me your line When I say get ride Tell me you are mine baby Once had believed love is all false And I stuck in your skin all spin who ever knew 
",  Night Drive          
1805, 스텔라장  Stella Jang   ,포크 블루스,"우리 집에 가자 맛있는 과자 양손에 무겁게 사 가자 맥주도 사자 아끼지 말자 다 들고서 집으로 가자 우우 하루 종일 열심히 일했으니까 나는 쉬러 간다 넌 어땠니 분명히 고단할 테니까 너도 쉬러 가자 고생한 날 안아주자 우리 집에 가자 맛있는 과자 양손에 무겁게 사 가자 맥주도 사자 아끼지 말자 다 들고서 집으로 가자 집에 가자 누워만 있자 열 번은 본 영화를 또 보자 울다가 웃자 네 말이 맞아 그러다가 스륵 잠들자 우우 이렇게 또 하루가 간다 고생한 널 안아주자 우리 집에 가자 맛있는 과자 양손에 무겁게 사 가자 맥주도 사자 아끼지 말자 다 들고서 집으로 가자 집에 가자 누워만 있자 열 번은 본 영화를 또 보자 울다가 웃자 네 말이 맞아 그러다가 스륵 잠들자 나나나나나 나나나나나 
",  집에 가자          
1806, Silky Smooth  ,포크 블루스,"바람이 나를 데려다주고 햇빛이 너를 비추어 준듯한 하이얀 피부의 구름 같은 눈 환한 미소에 시간이 멈춘다 여기가 어디야 처음이야 이 기분 You better know I go oh oh 넘어질까 두려운 나는 멈추고 고민하는 모습 수없이 썼다 지우는 마음만 궁금해 열려있을까 너의 창문이 봄이왔나봐 따스해지잖아 너와 함께면 녹잖아 내 맘이 여름인건가 달콤해지잖아 널 볼때 아이스크림을 먹은 듯 하루에 몇번씩 계절이 왔다가 숨길수 없는 이 Feeling 넘어질까 두려운 나는 멈추고 고민하는 모습 수없이 썼다 지우는 마음만 궁금해 열려있을까 너의 창문이 ooh ooh ooh ooh ooh oh ooh ooh ooh ooh ooh 
",  창문  feat  Ravito           
1807, 현지용  ,포크 블루스,"우리 사이는 마치 파스텔톤 색깔처럼 구분이 애매해 너와 나 사인 마치 선이 없는 그림 같아 그래서 오묘해 숨죽이고 네 머리칼을 쓸어내리다 보면 손끝으로 모든 감정을 이야기하는 것 같아 눈 가리고 너의 입술에 사랑을 말할 때면 방 안에 모든 물건들이 조용해지는 것 같아 널 사랑해 널 사랑해 널 사랑해 텅 빈 마음에 너 하나 남아있는 것 같아 참 이쁘던 우리 시간에 생각이 많아지면 함께 했던 모든 순간이 진심이었던 것 같아 꿈꾸듯이 너의 눈 속을 지그시 바라보면 내 안에 모든 감정들이 전부 진심인 걸 알아 널 사랑해 널 사랑해 널 사랑해 텅 빈 마음에 너 하나 남아있는 것 같아 우리는 어디쯤 어떤 사이인 걸까 내 안에 그려진 모습이 흐려져 보이지가 않아 우리는 어째서 이런 마음인 걸까 함께 했던 모든 순간이 흐린 그림인 것 같아 
",  pastel          
1808, Jaypril  ,포크 블루스,"네가 날 채워 all day 널 바라볼 때 날 안아줄 때 널 안을 때 네가 날 재워 all night 깊은 새벽 자장가 같은 네 숨소리를 듣고 난 잠이 들어 how you doing 넌 어땠어 나 없는 하루는 말 야 자주 가던 카페 커피향 위로 퍼지는 공기는 공허함으로 네가 타지 않은 내 차안은 산소가 너무 많아 어지러워 잠시 차를 세워 걸어도 나아지질 않는 걸 탁트인 카페에 카페인 커피 드라이빙 무비 can`t make a feel 그어떤 공간도 널 채울 수는 없어 같이 손잡고 있는 이 밤이 내게는 baby 가장 완벽해 숨막혀 네가 날 채워 all day 널 바라볼 때 날 안아줄 때 널 안을 때 네가 날 재워 all night 깊은 새벽 자장가 같은 네 숨소리를 듣고 난 잠이 들어 뭐랄까 이젠 세상이 다 너로 채운 듯해 어딜 가도 네 향기가 코끝에 오늘 같은 바람이 불면 네가 좋아하는 꽃 묶음 들고 활짝 피어날 널 기다려 같이 탁트인 카페에 커피 드라이빙 무비 we make a feel 그 어떤 공간도 우릴 나눌 수는 없어 같이 손잡고 있는 이 밤이 내게는 baby 가장 완벽해 숨 막혀 네가 날 채워 all day 널 바라볼 때 날 안아줄 때 널 안을 때 네가 날 재워 all night 깊은 새벽 자장가 같은 네 숨소리를 듣고 난 잠이 들어 
",  Fiance           
1809, 어쿠스텔  ACOUSTEL   ,포크 블루스,"널 처음 봤을 때 눈이 마주쳤을 때 네게 인사를 건넬 때 애써 연락을 할 때 처음 밥을 먹을 때 같이 영화를 볼 때 그때 나란히 걸을 때 발걸음을 맞출 때 두 손이 스쳤을 때 너를 바래다줄 때 겨우 고백을 할 때 처음 두 손 잡을 때 그때 사랑에 빠졌어 너와 함께하는 모든 그 순간들이 내게 말을 거는 듯해 살아 숨 쉬는 듯해 Everyday 매일이 감사해 네가 스며있는 수많은 풍경들이 빈틈없이 행복해서 모두 담아두고 싶어 Everyday 널 처음 봤을 때 눈이 마주쳤을 때 내게 인사를 건넬 때 답장을 보낼 때 처음 밥을 먹을 때 같이 영화를 볼 때 그때 나란히 걸을 때 발걸음이 맞을 때 두 손이 스쳤을 때 나를 바래다줄 때 서툰 고백 들을 때 처음 두 손 잡을 때 그때 사랑에 빠졌어 너와 함께하는 모든 그 순간들이 내게 말을 거는 듯해 살아 숨 쉬는 듯해 Everyday 난 네게 빠졌어 우리 함께하는 모든 그 순간들이 사랑이라는 두 글자에 모두 담기에 부족해 You and I 
",  때  Feat  혜지           
1810, 허회경  ,포크 블루스,"사실 너도 똑같더라고 내 기쁨은 늘 질투가 되고 슬픔은 항상 약점이 돼 사실 너도 다를 게 없더라고 생각해 보면 난 친구보다 떠돌이 강아지를 더 사랑해 특별하다고 한 너는 사실 똑같더라고 특별함이 하나 둘 모이면 평범함이 되고 우두커니 서서 세상을 가만히 내려다보면 비극은 언제나 발 뻗고 잘 때쯤 찾아온단다 아아아아 슬퍼라 아아아아 사실 너도 똑같더라고 내 사랑은 늘 재앙이 되고 재앙은 항상 사랑이 돼 널 사랑할 용기는 아무리 찾아도 없더라고 겁쟁이는 작은 행복마저 두려운 법이라고 우두커니 서서 세상을 가만히 내려다보면 비극은 언제나 입꼬리를 올릴 때 찾아온단다 아아아아 슬퍼라 아아아아 내방의 벽은 늘 젖어있어서 기댈 수 없고 나의 이웃은 그저 운 좋은 멍청이들뿐이야 나의 바다는 사막으로 변해가기만 하고 나는 앞으로 걸어가도 뒤로 넘어지네 아아아아 슬퍼라 아아아아 슬퍼라 
",  김철수 씨 이야기          
1811, 프롬  ,포크 블루스,"누군가 이 못난 나를 사랑할 순 없는지 서글픈 내 몸짓에 가난한 내 영혼까지 그대 여린 가슴을 놀라게 하긴 싫지만 나는 그대를 사랑하나 봐 슬픈 나날이지만 내겐 꿈이 있잖아 그대 나를 사랑할 순 없는지 그대가 이 슬픈 마음 만져 줄 순 없는지 내 마음 모두를 그대에게 주고 싶은데 그대 여린 가슴을 놀라게 하긴 싫지만 나는 그대를 사랑하나 봐 슬픈 나날이지만 내겐 꿈이 있잖아 그대 나를 사랑할 순 없는지 그대가 이 슬픈 마음 만져 줄 순 없는지 내 마음 모두를 그대에게 주고 싶은데 내 마음 모두를 그대에게 주고 싶은데 
",  사랑할 순 없는지          
1812, 미완결  ,포크 블루스,"아 오늘의 하늘은 꼭 무지개를 보여 줄 것만 같아 지난밤 내린 빗방울이 나무에 걸려 반짝이네 흔들리는 나뭇잎 내게 인사를 건네는 것 같아 불어오는 바람이 내 손을 잡고 이끌어주네 골목길 사이 내려앉은 아침 햇살을 딛고 그 빛이 스민 걸음으로 시작해보자 랄라 랄라 라리랄라 랄라 랄라 라리랄라 오늘 같은 하루의 시작이면 난 충분해 오늘치의 행복을 다 채웠어 예기치 못한 소낙비가 내려도 이겨낼 수 있는 기분이 들어 알 수 없는 일들이 다 풀릴 것 같은 예감이 들어 눈을 감고 걸어도 내 걸음에 망설임은 없지 오늘 같은 하루의 시작이면 난 충분해 오늘치의 행복을 다 채웠어 예기치 못한 소낙비가 내려도 이겨낼 수 있는 기분이 들어 랄라 랄라 라리랄라 랄라 랄라 라리랄라 랄라 랄라 라리랄라 랄라 랄라 오늘 같은 하루의 시작이면 난 충분해 오늘치의 행복을 다 채웠어 예기치 못한 소낙비가 내려도 이겨낼 수 있는 기분이 들어 랄라 랄라 라리랄라 랄라 랄라 라리랄라 랄라 랄라 라리랄라 랄라 랄라 라리랄라 
",  오늘 같은 날          
1813, 김상운  ,포크 블루스,"지금 네가 잃어버린 것들이 지금 네가 후회하는 것들이 지금 네가 아파하는 것들이 거짓말처럼 가벼워진다면 지금 네가 사랑하는 것들이 지금 네가 기대하는 것들이 지금 네가 집착하는 것들이 거짓말처럼 가벼워진다면 거짓말처럼 가벼워진다면 지금 네가 주저하는 것들이 지금 네가 외면하는 것들이 지금 네가 두려워하는 것들이 거짓말처럼 가벼워진다면 거짓말처럼 가벼워진다면 벚꽃이 날린다 바람에 날린다 벚꽃이 날린다 바람에 날린다 지금 네가 사랑하는 것들이 지금 네가 기대하는 것들이 지금 네가 집착하는 것들이 거짓말처럼 가벼워진다면 거짓말처럼 가벼워진다면 지금 네가 주저하는 것들이 지금 네가 외면하는 것들이 지금 네가 두려워하는 것들이 거짓말처럼 가벼워진다면 거짓말처럼 가벼워진다면 벚꽃이 날린다 바람에 날린다 벚꽃이 날린다 바람에 날린다 
",  벚꽃  날린다          
1814, 이용훈  ,포크 블루스,"그대로 가면 돼 그곳에 가면 돼 지금처럼 그 누가 뭐래도 안된다고 말해도 그곳엔 정해진 정답이 없어 그냥 걸어 그렇게 너 답게 한걸음 또 한걸음 그렇지 말하고 잘하고 있다고 말해줘 부러운 친구의 여유도 으음 질투마 널 괴롭히는 눈치만보는 넌 NO No 널 잡아주는 옆에 늘 있는 나야 넌 그대로 가면 돼 작아진 여유쯤 그래도 돼 모든걸 알잖아 믿어온 너의 속삭임도 저 도망가는 시간을 보는 넌 NO No 참 솔직했던 그 때의 너를 꺼내 오 넌 그대로 가면 돼 때로는 쉬어도 돼 그래도 돼 내일이 있잖아 달라질 너의 모습을 봐 라라라 
",  그대로          
1815, 이고요  ,포크 블루스,"나는 죽을 날을 기다리는 사람인 거야 살아가는 사람이 아닌 그렇게 기다리다 보면 언젠가 마주하게 될 거야 기다린다는 말과 기다리는 마음을 누구보다 잘할 자신이 있잖아 그렇게 기다리다 보면 반드시 마주하게 되겠지 6월엔 꼭 죽어야지 하고 다짐했던 날이 언제였는지 7월이 지나고 있고 그렇게 지나고 지내다 보면 어느 6월의 날에 나는 죽어있겠지 6월엔 꼭 죽어야지 하고 다짐했던 날이 언제였는지 7월이 지나고 있고 그렇게 지나고 지내다 보면 어느 6월의 날에 나는 죽어있겠지 기다린다는 말과 기다리는 마음을 누구보다 잘 알고 있잖아 언제나 해왔듯이 기다리다 보면 마주하게 되겠지 
",   월          
1816, YEIN  ,포크 블루스,"I wanna see you smile Hope everything is fine I thought of you tonight Please hold my hand forever I’m worried more than ever I know we will get through this I know we will see the light I see your face I love you darling I’ll be with you till the end 
",  I wanna see you smile          
1817, 유하  ,포크 블루스,"밤이 되면 하루가 가면 난 버튼 끄고 잠들 수 없어 꿈과 함께 목울대 아프게 정신은 이렇게 또렷한데 누가 나를 재워주려나 발끝까지 덮어버린 이불 아이처럼 눈 감고서 처음 보는 물결처럼 날아올라 날아올라 잠에 들면 고개 뉘이면 난 본 적 없는 의자 위에서 움직임 없이 한참을 기다려 정신은 이렇게 또렷한데 누가 나를 재워주려나 발끝까지 덮어버린 이불 아이처럼 눈 감고서 처음 보는 물결처럼 날아올라 날아올라 
",  Sleepless          
1818, Elly  엘리   ,포크 블루스,"아니 정말 답답해서 차마 볼 수가 없네 그런 그댈 위해서 내가 나설 차례 맘이 빤히 보이는데 왜 망설이고 있나 미적지근 정말 싫어요 애타는 내 맘을 아는지 모르는지 똑딱똑딱 오늘도 시간은 가는데 참지 말고 질러줘요 고구마야 뭐야 새어 나오는 맘 숨기지 말고 새어 나오는 널 감추지 말고 I love you forever Hey listen to my heart 표현 안 하면 아무도 모르잖아요 그대 맘 내 바램은 하나 우리의 행복 그래 한 뼘만 손잡아 아 또 망설이네 그래 고백해 말을 해 아 또 딴소리네 바보 아냐 참지 말고 질러줘요 새어 나오는 맘 숨기지 말고 새어 나오는 널 감추지 말고 I love you forever Hey listen to my heart 표현 안 하면 아무도 모르잖아요 그대 맘 내 바램은 하나 우리의 행복 혼자 하는 바보 같은 사랑 말고 용기 내서 말해줘요 날 좋아한다고 그저 그런 사이 어색함이 싫어요 하루 끝에 그대와 나 같이 걷고 싶어 새어 나오는 맘 숨기지 말고 새어 나오는 널 감추지 말고 너 말야 I love you forever Hey listen to my heart 표현 안 하면 아무도 모르잖아요 그대 맘 내 사랑은 그대 내 행복은 그대 내 바램은 하나 우리의 행복 
",  참지마요  Hurry Up            
1819, 은은  ,포크 블루스,"나 벌써 반오십이래 어리고 여렸던 나인데 어느새 중반을 지나 후반이 코앞인 나이래 무릎도 좀 쑤시고 허리도 좀 아픈 게 우산 챙겨야 할 것 같은데 근데 뭐가 급해서 내게 이러는 거야 대체 뭐가 급해서 그러니 넌 아직도 반오십이라 노는 게 제일로 좋은데 말들이 끊이질 않아 나대로 잘 살고 있는데 근데 뭐가 급해서 내게 이러는 거야 대체 뭐가 급해서 그렇게 세상만사 마음에 다 드는 일도 없어 잔소리도 싫어 이불 속이 안전해 더 먹기 전에 어디 가지 말고 무궁화 피워라 매일 일 년 열두 달 내내 부서지게 흔들리는 꽃 바람 따라 그렇게 세상만사 마음에 다 드는 일도 없어 잔소리도 싫어 이불 속이 안전해 더 먹기 전에 어디 가지 말고 무궁화 피워 랄랄라라 개미와 베짱이도 노는데 그렇게 놀고 말래 나 혼자 개미와 베짱이도 노는데 다 같이 놀고 말래 이대로 
",  반오십          
1820, seoyeon  ,포크 블루스,"나 혼자 있을 때 참 바빠  불 끄고 누워서 널 봐  날 비추는 빛이  여러 얘길 가져다 주 네 덕분에  숨 쉴 수 있게 해 모든 걸 잊게 해줘  어떻게 적어야 할지  너의 깊은 아름다움에 대해  감동적인 장면 예쁘다는 풍경  아무것도 내겐 도움이 안 돼  Cheer up 빛나는 너는  점점 지쳐간 데도  내 곁에서 멀어지면  작은 숨도 가질 수 없어  오래 전부터 잘 아는 사이  자꾸만 보고 싶어  오늘 하루도 나는 너 없인  집에만 있을 거야  어떻게 적어야 할지  너의 깊은 아름다움에 대해  감동적인 장면 예쁘다는 풍경  아무것도 내겐 도움이 안 돼  Cheer up 빛나는 너는  점점 지쳐간 데도  내 곁에서 멀어지면  작은 숨도 가질 수 없어  오래 전부터 잘 아는 사이 자꾸만 보고 싶어 오늘 하루도 나는 너 없인 집에만 있을 거야 습관처럼 매일 너를 바라보아도 내겐 너무 소중한 걸 내일도 널 볼 수 있게 해줘 오래 전부터 잘 아는 사이 자꾸만 보고 싶어 오늘 하루도 나는 너 없인 집에만 있을 거야 
",  구식          
1821, 길은희  ,포크 블루스,"바람에 뒹구는 낙엽은 내 발을 스쳐 지나 버스정류장 벤치 밑에 나를 바라 보는듯 버스를 기다리는듯이 그자리를 지키며 내맘을 아는척 그 자릴 떠나지 않고 있어 차가운 바람마저 낙엽과 함께 어울려 나도 벤치에 앉아 바람을 느껴보는데 어디로 가야할지 몰라 시간은 계속 흐르고 허전한 내마음을 실려 보낼 곳이 없네 차가운 바람마저 낙엽과 함께 어울려 나도 벤치에 앉아 바람을 느껴보는데 어디로 가야할지 몰라 시간은 계속 흐르고 허전한 내마음을 실려 보낼 곳이 없네 
",  버스정류장          
1822, 심재준  ,포크 블루스,"살다 보면 언젠가는 나에게도 언젠가는 살다 보면 언젠가는 좋은 날이 올 거야 지금 너무 힘들어도 살다 보면 언젠가는 나에게도 좋은 날 좋은 날이 꼭 나를 찾아올 거야 걸어온 길 후회 없어 아쉬움도 모두 잊어 가야 할 길 선택한 길 다시 떠나보자 내일을 향해 긴 하루도 한 달도 일 년도 난 꿈을 꾸네 오랜 바람 속에 또 지나가네 텅 빈 가슴속에 한숨만 남기고 가네 눈물만 남기고 가네 언제쯤 그날이 올까 살다 보면 걸어온 길 미련 없어 그리움도 모두 잊어 가야 할 길 두려워 마 다시 힘을 내자 그날을 위해 긴 하루도 한 달도 일 년도 난 꿈을 꾸네 오랜 바람 속에 또 지나가네 텅 빈 가슴속에 한숨만 남기고 가네 눈물만 남기고 가네 언제쯤 그날이 올까 살다 보면 살다 보면 언젠가는 나에게도 언젠가는 살다 보면 언젠가는 좋은 날이 올 거야 지금 너무 힘들어도 살다 보면 언젠가는 나에게도 좋은 날 좋은 날이 꼭 나를 찾아올 거야 나에게도 좋은 날 좋은 날이 꼭 나를 찾아올 거야 살다 보면 살다 보면 
",  살다보면          
1823, 취향상점  Tasty Shop   ,포크 블루스,"마음이 답답해 푸른 바다는 날 달래줄까 청아한 파도 소리 들리는 네 목소리 파도는 닿을 듯 나를 향해 손사래 치는데 바다 넘어 보이는 널 찾아가고 있어 이 순간 너를 향해 가는 설레는 마음을 전해볼까 아무도 모르는 네 맘을 탐험할래 I Wanna be Amerigo 사랑에 빠진 나 I Wanna be Amerigo You are special to me 쏟아지는 태양에 바다는 나의 맘을 비추고 너에게 가는 길엔 반짝임만 가득해 이 순간 너를 향해 가는 설레는 마음을 전해볼까 아무도 모르는 네 맘을 탐험할래 I Wanna be Amerigo 사랑에 빠진 나 I Wanna be Amerigo You are special to me 뚜루뚜 뚜뚜루 뚜루 사랑에 빠진 나 누구도 알 수 없는 네 맘을 탐험할래 I Wanna be Amerigo 사랑에 빠진 나 I Wanna be Amerigo You are special to me 
",  항해          
1824, 유귀  ,포크 블루스,"먼바다 위 하얀 쪽배는 왜 이리도 아름다울까 그건 어떻게 보면 우리가 보는 시선이 참 낭만적일지도 몰라 초라한 나의 요즘 모습에 낭만 한 스푼 더 덜어주라 또다시 나의 하루에 바다가 보여 두려워지는 발 아래로 노를 젓고선 파도를 타면서 기분을 낼 거야 먼바다 위 하얀 쪽배는 왜 이리도 아름다울까 그건 어떻게 보면 우리가 보는 시선이 참 낭만적일지도 몰라 초라한 나의 요즘 모습에 낭만 한 스푼 더 덜어주라 
",  낭만 한 스푼  Prod  bluenoon           
1825, THE PIECES 더 피스   ,포크 블루스,"내가 정말 좋아하는 건 과일 말고 너 자꾸만 채워지는 과일 타투들 사랑으로만 꽉 채워지고 싶은데 애꿎은 과일만 자꾸 늘어 체리 멜론 딸기 키위 포도 레몬 망고 자몽 사과들도 난 너무 좋은데 바나나 라즈베리 블루베리 자두 모과 한라봉들도 난 좋아 그래도 너보단 달콤하지 않아 그래도 너보다 맛있지도 않아 그런 내 맘 정말 넌 모르는 거야 정말 넌 모르는 거야 그래도 너보단 달콤하지 않아 그래도 너보다 맛있지도 않아 그런 내 맘 정말 넌 모르는 거야 정말 넌 모르는 거야 오늘도 예쁘게 웃던 네가 생각나 너도 조금은 그런 내 생각을 하는지 나를 부르던 너의 그 사랑스러운 목소리를 너는 조금은 알고 있는지 그 어떤 과일보다 더 달콤한 너라서 애꿎은 과일만 자꾸 채워 그 어떤 과일보다 더 달콤한 너라서 애꿎은 과일만 자꾸 채워 체리 멜론 딸기 키위 포도 레몬 망고 자몽 사과들도 난 너무 좋은데 바나나 라즈베리 블루베리 자두 모과 한라봉들도 난 좋아 그래도 너보단 달콤하지 않아 그래도 너보다 맛있지도 않아 그런 내 맘 정말 넌 모르는 거야 정말 넌 모르는 거야 그래도 너보단 달콤하지 않아 그래도 너보다 맛있지도 않아 그런 내 맘 정말 넌 모르는 거야 정말 넌 모르는 거야 
",  과일 말고 너  Song by SHILOH           
1826, 오곤  span    span 무성  ,포크 블루스,"안녕 우리 처음 만난 순간 그때를 난 기억해 설레면서도 참 아늑한 건 내게 너뿐이었어 마치 꿈이 이뤄진 거 같아 꽃이 우리 뒤에 가득 피었어 15년 동안 정말 고생했어 널 만난 건 행운이야 계속 나와 있어 줄래 앞으로도 잘 부탁해 항상 고마운 걸 알까 언제나 따뜻한 이곳 뒤란 잠시 내가 길을 잃었을 때 다시 빛으로 날 밝혀준 너야 백년만 더 즐겁게 고생해 줘 그때도 응원할게 계속 나와 있어 줄래 앞으로도 잘 부탁해 항상 고마운 걸 알까 언제나 따뜻한 이곳 이 자리를 꼭 지켜줄래 웃으며 널 찾아갈게 지금처럼 날 반겨줄래 우리 함께하는 이곳 뒤란 
",  뒤란에게          
1827, 둔둔  ,포크 블루스,"오늘 밤은 바람이 시원해서 내 맘 설레는 걸까 오늘 유난히 밝은 달빛 내방에 묻어서일까 양을 세도 잠이 오지 않는 밤 사실 널 생각하다 내 맘 산들산들 설레서 잠이 달아나버렸어 잠이 오지 않는 밤 또 니 생각에 내 맘 너무 떨려서 뒤척이다 보면 또 한 시간은 흘러 너도 날 생각할까 사진을 보다 니가 너무 예뻐서 내 맘 너무 설레 오늘도 잠 못 드네 너 땜에 오늘 밤은 바람이 간지러워 내 맘 설레는 걸까 오늘 유난히 밝은 별빛 내방에 묻어서일까 양을 세도 잠이 오지 않는 밤 사실 널 생각하다 내 맘 콩닥콩닥 뛰어서 잠이 달아나버렸어 잠이 오지 않는 밤 또 니 생각에 내 맘 너무 떨려서 뒤척이다 보면 또 한 시간은 흘러 너도 날 생각할까 사진을 보다 니가 너무 예뻐서 내 맘 너무 설레 오늘도 잠 못 드네 너 땜에 바람이라도 쐬자 할까 이 밤공기를 빌려 별이라도 보자 할까 이 가을밤을 빌려 우린 같은 마음일까 생각만 해도 니가 너무 좋아서 내 맘 너무 설레 오늘도 잠 못 드네 너 땜에 
",  잠이 오지 않는 밤  Feat  이지은           
1828, PROJECT WI BRO  ,포크 블루스,"까마득히 동이 터오는 한적한 도심 시간을 잊은 젊음의 활력은 언제나 도심을 잠재우지 않는다 미화원의 비질 소리와 벌써부터 활보하는 버스의 경적이 눈 비비는 새벽의 피로 사이에도 나는 싫지가 않다 그러나 그 사이 취함이 만들어낸 공동의 침실과 짜증이 가득한 정장을 껴입은 사람들의 어쩔 수 없는 걸음이 비집고 나온다 예전에 이 곳은 어땠을까 알람을 준비하는 장닭의 벼슬과 밥 짓는 연기를 굴뚝 위로 올리는 아낙의 모정과 구수히 익어가며 언젠가 오를 밥상의 단장을 준비하는 독 안의 장들이 이 곳을 가득 채우진 않았을까 어둡지 않았던 한밤의 거리에서 밝혀진 네온이 은은히 비추던 여인의 야릇한 의상 위에 먹이를 노리는 자들이 속내를 보인다 예전에 이 곳은 어땠을까 알람을 준비하는 장닭의 벼슬과 밥 짓는 연기를 굴뚝 위로 올리는 아낙의 모정과 구수히 익어가며 언젠가 오를 밥상의 단장을 준비하는 독 안의 장들이 이 곳을 가득 채우진 않았을까 지금과는 사뭇 다른 그 때 그 시절에도 오늘처럼 새벽은 찾아왔겠지 
",  새벽의 과거          
1829, 오시안  ,포크 블루스,"그댄 내게 어두운 밤바다 끝없는 마음 알 길 없어도 내게로 오는 그대 파도 소리 그 안에 내 마음 마냥 일렁거려서 은린 銀鱗 물결에 내 마음 적시고 싶어 흐르는 시간 속에 그대는 내게로 다가와 희미했던 오늘을 영원히 선명히 만들지 내게로 오는 그대 파도 소리 그 안에 내 마음 마냥 일렁거려서 은린銀鱗 물결에 내 몸을 적시고 싶어 흐르는 시간 속에 그대는 내게로 다가와 희미했던 오늘을 영원히 선명히 만들지 그대는 내게로 다가와 희미했던 오늘은 영원히 선명히 만들지 
",  밤바다          
1830, 온종일  ,포크 블루스,"안녕 잘 다녀올게요 너무 슬퍼하지 말아요 다시 만날 우리니까 안녕 꽃 배를 타고 친구들과 인사를 하네 이 길로 한 번 가볼까 이렇게 가다보면 찾을 수 있겠지 우리가 약속했던 그날의 기억들을 모두 가져가서 다시 한번 꼭 안길거야 일렁이는 파도 타고 살랑이는 바람 타고서 긴 여행을 시작할거야 내가 잠깐 생각나면 하늘을 보고 웃어봐 우리 만날 그 날 까지 하고픈 말이 너무 많아 그 순간이 기다려져요 밤새도록 얘기할거야 이렇게 가다보면 찾을 수 있겠지 우리가 약속했던 그날의 기억들을 모두 가져가서 다시 한번 꼭 안길거야 일렁이는 파도 타고 살랑이는 바람 타고서 긴 여행을 시작할거야 내가 잠깐 생각나면 하늘을 보고 웃어봐 우리 만날 그 날 까지 긴 여행을 마치고 나면 달려가 내가 와락 안아 줄게요 나도 많이 기다려왔어 우리 다시 헤어지지 않을거야 일렁이는 파도 타고 살랑이는 바람 타고서 여기 다시 돌아올거야 내가 잠깐 생각나면 하늘을 보고 웃어봐 우리 만날 그 날 까지 
",  꽃배          
1831, 예위  yewee   ,포크 블루스,"너무 진부하거나 너무 복잡하거나 떠오르는 말 전부 맘에 들지 않아요 썼다가 지웠다가 연필을 바꿔보다 지워낸 자욱들만 보기 싫게 남았죠 그렇게 쓰다 만 채로 부치지 못한 그 편지는 애타는 어린 고백은 어디로 나조차 외면해버린 주인 없는 그 메아리는 간절한 어린 고백은 어디로 서툰 말이라도 곱게 담아내서 드릴 걸 그랬죠 그때 그 마음을 삐뚠 글씨라도 마침푤 찍어서 드릴 걸 그랬죠 그때 그 마음을 그리워해 봐야 이젠 닿을 수도 없는 그대를 당신께 답장이 오지 않더라도 드릴 걸 그랬죠 그때 그 마음을 읽힌 적도 없이 잊혀진다 해도 드릴 걸 그랬죠 그때 그 마음을 쓰다 만 마음을 
",  쓰다 만 마음          
