,title,reviews,scores,genres
0,Ragdoll Dismounting,1라부터 막힘 한번죽으면거의다 광고나옴 돈너무 안줌,4.2,캐주얼 게임
1,Ragdoll Dismounting,아주좋아요,4.2,캐주얼 게임
2,Ragdoll Dismounting,이거불가능해서별하나그리고삭제하루종일이거안함,4.2,캐주얼 게임
3,Ragdoll Dismounting,존잼,4.2,캐주얼 게임
4,Lets Pop,돈도 잘 모아지고 좀 괜찮은데 가면 갈수록 돈 모으는게 조금씩 힘들어 지네요..;;광고도 조금씩 더 많이 나오고..그리고 50 개 광고..험..그래도 50 개 광고도 다 보긴 했어요..로벅스를 진짜 주는지 궁금해서 종 깔아 보기는 했는데 진짜로 로벅스 주면 다시 후기 남겨 드릴게요~!,4.4,캐주얼 게임
5,Lets Pop,"지금 19985.6 다야 모은 사람입니다 이게 네크워크랑 블루투스 끄면 광고는 안나오고 좋은데 저 정도 모으면..음..0.6개 씩 줍니다.. 이건 뭐 하라는 건가요.. 그래도 아직 20000개는 못 모았으니 모으고 다시 알려드리겠습니다! (4점인 이유:광고가 많음;; 처음엔 퍼주다가 끝엔 코딱지,먼지 만큼줌)",4.4,캐주얼 게임
6,Lets Pop,처음에는 포인트도 많이 주고 광고도 별로 없었는데 하다보니깐 포인트도 3이나5까지만 주고 1개씩 성공할때마다 계속 광고나오고.. 광고할때 광고가 끝나고나면×가 나와야 하는데 안나올때가 많아요 좀 실망이에요... 강추 않합니다 절대 하지마세요,4.4,캐주얼 게임
7,Lets Pop,"일단 아주 큰 단점은 광고가 너무 많이 나와요..진짜 거의 한판에 1~2번정도?그래도 좋은점은 재밌긴 하고 처음에 얼마나 받을지 정할수 있고,중간중간 보너스도 나오네요",4.4,캐주얼 게임
8,Lets Pop,제가 3점 드리는 이유 알려드리겠습니다. 단점은 1.갈수록 로벅스?를 적게 줌 2.광고를 봐야됌 광고를 봐도봐도 끝이 없습니다. 장점:심심할때 하기 좋네요.,4.4,캐주얼 게임
9,Lets Pop,정말 게임도 쉽고 재밌어요. 다른분들은 광고 보시는걸 안 좋아하시더라구요. 허지만 저는 심심할때 광고보면 광고가 재밌더라구요. 겜도 좋아요. 재밌는 게임 많이 만들어주세요.,4.4,캐주얼 게임
10,Lets Pop,"리뷰 수정이 안되길래 리뷰 하나 더 쓰는데요..이건 아니죠..다른분들은 광고가 수동이라는데 쫌 많이 벌면 안 그래요..그리구요 다모아서 광고 50개 봐야되는데요,그거 다보면 또 20개를 더 봐야되요..전 이미 그 광고를 다 보고 대기 중이라 앱삭은 안 하는데요..기다리는 것도 진짜 너~~~~무 힘들어요!!첨엔 하루에 1000순서가 막 땅겨지더니 500정도 되니깐 하루에 100정도만 깎이고요,300정도 되면 하루에 50개?정도 밖에 안 깎여요..더 기다려볼게요..일단은..",4.4,캐주얼 게임
11,Lets Pop,"진짜, 와... 너무 오래 걸려요ㅠㅠㅠㅠ 광고도 넘 많고 그리고 또 10000다이아를 다 모았는데 또 광고 50개를 보라네요... 하 참나... 이 게임 별덤 1점도 아깝네요 이게임되도록이면 하지 마세요",4.4,캐주얼 게임
12,Lets Pop,너무 재밌고요 이거 추천드립니다 광고가 많이나와도 재밌어요 특히 이어폰끼고하시면 소리 대박입니다!!,4.4,캐주얼 게임
13,Lets Pop,"다 너무 좋아요,근데 4점을준이유는 1.광고가 너무많다 2.가면갈수로 보석을 적게준다 3.받을려면 광고를 50개봐야해 힘들다. 로벅주면 5점에다 다시 리뷰할게요",4.4,캐주얼 게임
14,Lets Pop,돈 몹는것도 힘들고 (0.001 이런식으로 나옴) 다 모아도 광고 50게 봐야되고 제가 봤을땐 재미도 없네요. 비추 입니다. (로벅도 안주는듯..),4.4,캐주얼 게임
15,Lets Pop,이거 너무 좋고 로벅은 주는지는 모르겠지만 중독성도 꽤 있고 소리도 좋고 로벅을 안주어도 재미로하면 좋을것 같아요💝💝😆😆,4.4,캐주얼 게임
16,Lets Pop,뒤로 가면 갈수록 보석 모으는게 힘들어요 😢 그것만 살짝 잘 얻을 수 있게 해주시면 좋을것 같아요,4.4,캐주얼 게임
17,Lets Pop,일단 4점을준이유는 처음에는 로벅도 많이주고 광고도 별로 없었는데 점점 로벅이 많아질수록 로벅도 조금밖어 안주고 광고도많이 나오네욧 그래도 게임은재밌네요,4.4,캐주얼 게임
18,Lets Pop,아니..재밌긴 한데 광고 50개.. 일단 보려고 했는데 갑자기 활성화 실패라네..?ㅋㅋ 아니 뭐야 로벅준데서 0.01 로벅 나와도 계속했는데 갑자기 광고 활성화 실패..? 걍 주기 싫다는건지....,4.4,캐주얼 게임
19,Lets Pop,음..확실한건 모르겠지만.리뷰단계가 필요하데서 써봅니다..일단 돈모기도 쉽고 재밌는겄같아요 하루도안되서 모아습니당~^^,4.4,캐주얼 게임
20,Lets Pop,"정말제미있습니다!! 하지만 많이모으면40,30정도만채울수있습니다!! 진짜로 얻을수 있는지는 모르겠지만 정말제미있어요!!이게임 하다보면 시간가는줄 몰라요!!",4.4,캐주얼 게임
21,Lets Pop,이거 목표 거의 다 왔을때부터 얻는 코인이 적어지더니 지금은 0.002 이에요 진짜 계속하면 계속 줄어들어요 너무화나요,4.4,캐주얼 게임
22,Lets Pop,이게임은 로벅스를 줄진 모르겠지만 중독성도 있고 재미도 있어요 꼭 다운 받으세요,4.4,캐주얼 게임
23,Lets Pop,줄거 같아요 ㅋ 근대 그냥 게임이 재미있어요. 재가 여자 인데 재미있네요.ㅎㅎ 여러분들도 해봐용!,4.4,캐주얼 게임
24,Lets Pop,"제가 별을 0개 줄려구 했는데 0개는 안되네용ㅎㅎ 적어도 1개는 눌러야하나봐옇ㅎㅎ 근데 이게임은 돈 모으기두 힘들구 돈을 0.1 주는건 뭡니깡?ㅎㅎ^^ 적으면 0.01 이렇게 주네용ㅎㅎ 노동시키는 게임입니까? 광고도 엄청 나오구 ㅎㅎㅎ^^ 제가 뭘 잘못한거죠? 다른분들 말을 들어봣는데 모으면 또 50광고를 또 봐야한다네여^^ 광고좀 줄여주시고 돈을 좀 많이주세요. 돈이 0.01이 뭐에요? 그점좀 고쳐주세용ㅎㅎ 긴 글 읽어주셔서 감사합니다 열분 글 수정하는데 돈을 0.001 주네여 고쳐주시고 이 앱 깔지마세여 여러분들만 손해봐용 고쳐...
전체 리뷰",4.4,캐주얼 게임
25,Lets Pop,재밌고 취미로 하는 팝잇을 게임으로 즐길수 있어서 두배로 재밌어요,4.4,캐주얼 게임
26,Lets Pop,이 게임 방금 깔았지만 광고도 란나오고 진짜 좋네요! 진짜 로벅주는지는 모르겠네요^^ 6시35분,4.4,캐주얼 게임
27,Lets Pop,넘 좋아요👍근데 광고가 좀 있어서ㅠㅠ4점ㅠ 쨌든 완전강추!!♡♡,4.4,캐주얼 게임
28,Lets Pop,저는 게임도 재미있고 광고도 주는 게임이라서 너무 좋네요💖,4.4,캐주얼 게임
29,Lets Pop,이 게임 정말 재밌어요 나중에 광고는 많이 봐야하지만 그래도 로벅스 주는게 어디에요!,4.4,캐주얼 게임
30,Lets Pop,이거 정말 재미있고 시워요!많이 그리고 팝잇 소리때메 스트레스 도 풀려요!너무 재밌어요꼭 해보세요!!!,4.4,캐주얼 게임
31,Lets Pop,역시 이 겜도 다른겜가같이 처음은 쉽고 나중에는 어렵군요 ㅠㅠ..... 너무싫습니다,4.4,캐주얼 게임
32,Lets Pop,일단지금 할건다했고여 대기시간이있는데 대기열위치가 1300정돈거든여?한3일후면 다될거 같은데 만약되면 별5개로 바꿈요,4.4,캐주얼 게임
33,Lets Pop,광고도 많이없고 돈도 많이줘여 진짜좋아요,4.4,캐주얼 게임
34,Lets Pop,어.. 재밌는데 광고가 너무 많이나와요..,4.4,캐주얼 게임
35,Lets Pop,이게 제가 2일동안하고 다모았는데 주는건진 모르겠다만 모으기 쉽고 재밌네요 근데 5점 정돈아님,4.4,캐주얼 게임
36,Lets Pop,근데 재밌긴 한데 로벅스를너무많이않준다게임좀잘만들어라,4.4,캐주얼 게임
37,Lets Pop,진짜 너무 좋은거 같아요!! 다른거는 다 노가다 해야 하는데 이건 그냥 주시네요오 이런 게임 만들어 주셔서 감사합니다아,4.4,캐주얼 게임
38,Lets Pop,"이거 열심히 햇는데 로벅을 안주네요? 조금 재밌긴 한데, 광고도 많고요 있다가 다 모아서 로벅으로 바꾸려고 하면 자신이 사람인지 알아야 된다며 광고를 50개나 봐야합니다. 다 봐도 주지를 않네요;;",4.4,캐주얼 게임
39,Lets Pop,로벅은 얻는지는 모르겠지만 재밌기도 하고 로벅 주는거 같아서5점입니다!,4.4,캐주얼 게임
40,Lets Pop,로벅을 얻을수있는건 좋은데 뒤로갈수록 너무조금줘요,4.4,캐주얼 게임
41,Lets Pop,아직 해보는중인데 엄청 잘모아지고 재밌어요!!,4.4,캐주얼 게임
42,Lets Pop,음.....지금 다와가는데.....6?ㅡㅡ 주면 인정인데 안주면.....시간낭비일뿐임 ㅡㅡ하지만 소리도좋고 심심할때 하면좋을것같음...^^~,4.4,캐주얼 게임
43,Lets Pop,여려분 이거 완전 최고임 이거 돈 겁나 잘 벌려지고 내가 이때까지 했던 게임중에 완전 최고임 진짜 이거 옛날 폰으로 하고 있는데 진짜 벌써 거의 다 모음.. 그리고 이거 광고도 자동으로 나오지 않고 수동으로 나옴 진짜 대박임,4.4,캐주얼 게임
44,Lets Pop,재밌어요 광고도 많이않나와요,4.4,캐주얼 게임
45,Lets Pop,진짜 됄까여? 광고도 안나오고 좋네용!,4.4,캐주얼 게임
